,Idade,Sexo,Dependentes,Nivel_educacional,Estado_civil,Renda,limite_do_cartao
5253,53,0,2,1,2,1,2575.0
5254,43,0,3,6,2,2,5182.0
5255,49,1,2,2,3,3,3783.0
5256,51,1,3,2,3,5,34516.0
5257,46,0,3,3,1,1,1515.0
5258,56,0,3,3,3,1,2865.0
5259,46,0,4,5,2,2,2711.0
5260,54,0,2,1,2,1,2341.0
5261,51,1,1,3,2,4,13287.0
5262,33,0,3,5,3,1,1438.3
5263,41,1,3,3,1,2,1639.0
5264,55,1,3,5,3,3,5668.0
5265,55,1,1,2,2,5,24542.0
5266,41,0,3,5,3,1,1959.0
5267,50,0,1,2,2,1,1838.0
5268,36,0,2,5,1,1,3111.0
5269,39,0,0,3,2,1,3927.0
5270,38,0,1,2,3,1,4345.0
5271,46,0,2,5,1,1,3003.0
5272,40,0,1,3,2,1,1438.3
5273,58,1,1,2,2,3,2541.0
5274,43,0,4,2,2,1,2422.0
5275,56,0,2,2,2,1,1440.0
5276,58,1,4,4,2,4,26108.0
5277,29,0,1,2,2,1,2516.0
5278,48,0,4,7,4,2,3646.0
5279,61,0,0,2,2,2,2214.0
5280,51,1,2,4,2,4,11862.0
5281,44,0,3,4,3,6,8729.0
5282,35,0,2,2,2,6,2423.0
5283,48,0,3,2,4,1,4073.0
5284,26,1,0,5,3,1,9916.0
5285,39,0,1,5,3,1,1438.3
5286,38,1,2,4,3,4,6452.0
5287,51,0,1,7,2,1,1952.0
5288,37,0,2,2,3,1,1438.3
5289,53,0,2,7,2,6,4500.0
5290,53,0,2,3,2,1,2252.0
5291,39,0,2,2,2,1,2370.0
5292,56,0,4,3,2,2,2610.0
5293,52,0,4,1,3,1,2294.0
5294,51,0,2,5,4,6,5062.0
5295,43,0,3,1,3,1,2415.0
5296,51,0,1,3,2,1,2918.0
5297,53,0,2,5,2,1,2708.0
5298,54,0,3,3,3,1,3666.0
5299,36,0,4,3,3,2,1438.3
5300,53,0,0,3,3,1,1438.3
5301,39,0,3,2,4,6,2809.0
5302,46,1,3,5,3,4,26303.0
5303,56,1,2,5,2,4,15982.0
5304,40,0,4,5,3,6,25060.0
5305,42,0,3,3,2,2,1545.0
5306,43,0,5,5,2,1,1438.3
5307,43,1,1,6,1,3,4112.0
5308,47,0,3,5,3,1,1451.0
5309,49,0,4,5,2,6,16424.0
5310,48,0,4,2,3,1,2340.0
5311,47,0,4,5,3,1,1926.0
5312,48,1,3,6,3,2,2954.0
5313,36,0,2,3,3,2,1848.0
5314,47,0,3,1,3,6,1634.0
5315,49,0,3,2,2,1,4328.0
5316,51,0,3,3,3,1,2943.0
5317,54,0,2,1,3,1,2611.0
5318,43,0,4,5,2,1,2419.0
5319,49,0,1,5,3,2,5481.0
5320,40,0,4,1,2,1,2129.0
5321,40,1,3,1,3,3,9026.0
5322,48,1,2,1,1,2,1761.0
5323,60,1,1,2,3,1,3316.0
5324,50,0,1,7,2,6,1970.0
5325,46,0,4,3,3,1,1438.3
5326,35,0,3,2,3,6,2278.0
5327,65,1,1,1,2,2,13364.0
5328,52,1,3,5,2,3,2801.0
5329,44,1,2,5,2,6,28292.0
5330,35,0,4,4,3,1,2933.0
5331,45,1,3,5,3,4,21630.0
5332,56,0,1,1,3,1,3132.0
5333,50,0,1,3,3,2,2961.0
5334,52,0,3,5,3,6,4173.0
5335,37,0,1,3,2,6,2458.0
5336,44,1,2,4,3,3,12229.0
5337,35,0,3,5,3,1,2272.0
5338,42,1,4,2,3,5,6953.0
5339,48,0,4,4,3,2,1792.0
5340,47,0,4,7,2,1,2765.0
5341,43,0,4,1,3,1,2895.0
5342,39,0,1,2,2,1,6904.0
5343,39,1,2,3,3,2,2220.0
5344,48,0,3,3,3,1,1495.0
5345,42,0,5,1,3,1,2541.0
5346,34,0,3,5,2,6,7531.0
5347,47,0,4,6,1,6,8644.0
5348,43,0,4,4,2,2,1531.0
5349,50,0,2,5,3,1,2884.0
5350,55,0,2,1,2,6,10241.0
5351,50,0,1,6,2,2,4182.0
5352,44,0,1,5,2,1,3101.0
5353,54,0,3,2,2,1,4542.0
5354,40,0,3,4,2,1,3372.0
5355,40,1,2,5,4,3,3099.0
5356,41,0,3,3,4,6,2416.0
5357,52,0,2,2,3,1,5299.0
5358,41,0,4,5,2,1,2138.0
5359,47,0,1,1,3,1,1850.0
5360,53,0,1,4,1,2,3585.0
5361,48,0,4,2,3,2,2690.0
5362,62,1,0,5,1,4,29100.0
5363,59,1,2,2,2,2,2699.0
5364,41,1,3,3,3,4,8376.0
5365,50,1,3,1,2,2,13509.0
5366,38,0,3,5,3,1,2396.0
5367,50,1,1,7,3,4,18964.0
5368,40,0,5,5,3,1,2114.0
5369,39,0,4,2,2,1,1623.0
5370,40,0,1,3,4,1,2579.0
5371,41,1,4,5,2,3,5045.0
5372,35,0,0,5,3,1,2089.0
5373,48,0,5,2,3,2,2866.0
5374,49,1,4,1,3,4,9738.0
5375,55,1,2,7,3,3,4370.0
5376,58,1,3,1,2,4,3355.0
5377,43,0,2,3,2,2,5070.0
5378,35,0,2,5,3,1,2572.0
5379,40,0,3,5,2,1,2016.0
5380,55,0,1,5,1,1,3552.0
5381,43,0,3,1,2,1,2325.0
5382,46,0,4,3,1,1,2533.0
5383,48,0,3,3,2,2,3871.0
5384,32,0,0,5,2,1,3983.0
5385,61,0,0,5,3,6,2035.0
5386,53,0,1,2,2,1,1773.0
5387,42,0,3,2,4,1,2029.0
5388,45,1,2,3,2,5,15490.0
5389,56,0,2,2,2,2,2941.0
5390,42,0,4,5,1,1,2314.0
5391,40,0,4,2,2,1,4212.0
5392,57,1,2,5,3,4,6248.0
5393,40,1,2,3,4,2,2430.0
5394,48,1,4,1,2,4,5543.0
5395,42,0,3,5,3,2,2470.0
5396,49,0,4,7,2,2,3255.0
5397,44,0,4,1,3,2,1691.0
5398,43,1,4,7,1,3,18229.0
5399,48,0,3,2,2,6,2827.0
5400,43,0,2,5,4,1,2351.0
5401,45,0,2,5,3,1,4202.0
5402,40,0,1,3,3,1,4712.0
5403,53,1,3,2,2,4,2611.0
5404,38,0,2,1,2,1,3206.0
5405,39,0,2,3,2,1,5245.0
5406,39,1,3,3,3,3,2583.0
5407,59,0,0,5,1,6,1438.3
5408,40,1,3,6,3,5,7464.0
5409,54,0,3,5,3,6,4928.0
5410,46,0,3,5,4,1,9863.0
5411,44,0,3,4,1,1,5024.0
5412,44,0,3,2,2,1,1438.3
5413,44,0,4,5,3,2,1452.0
5414,50,0,5,2,3,6,3317.0
5415,39,0,2,5,2,1,1438.3
5416,37,0,2,3,2,1,2448.0
5417,49,0,3,1,2,1,1546.0
5418,36,0,3,5,2,2,2013.0
5419,53,0,3,2,3,2,2293.0
5420,52,1,3,2,2,3,1438.3
5421,53,0,3,1,3,1,2819.0
5422,37,1,4,7,2,3,1702.0
5423,52,0,1,1,3,2,1611.0
5424,49,0,2,1,3,2,1438.3
5425,39,0,4,1,2,1,2863.0
5426,39,0,1,2,3,2,3272.0
5427,42,0,2,1,2,1,2677.0
5428,40,0,2,2,3,1,2708.0
5429,41,0,3,7,2,1,1738.0
5430,46,0,2,2,1,2,6145.0
5431,45,0,2,3,3,1,1640.0
5432,38,0,3,5,2,6,2348.0
5433,53,0,3,1,3,1,1657.0
5434,37,0,3,5,3,6,4554.0
5435,52,1,3,4,1,5,5119.0
5436,39,0,2,4,2,6,10600.0
5437,49,1,3,6,1,4,20769.0
5438,50,1,1,2,3,5,7116.0
5439,51,0,3,5,2,6,2420.0
5440,54,0,1,3,2,1,2082.0
5441,44,0,4,7,1,1,2718.0
5442,50,1,2,3,2,3,5626.0
5443,49,0,5,5,4,2,2920.0
5444,59,1,0,6,3,4,6526.0
5445,37,0,1,3,2,2,1793.0
5446,47,0,3,1,2,1,2798.0
5447,52,0,2,3,4,1,2427.0
5448,55,0,2,2,3,2,3011.0
5449,41,0,3,4,3,6,2255.0
5450,40,0,2,3,2,6,6479.0
5451,41,0,4,5,4,1,7492.0
5452,48,0,2,1,3,1,3632.0
5453,38,0,2,3,2,1,1744.0
5454,52,0,2,5,3,6,5905.0
5455,37,0,2,5,2,2,2573.0
5456,45,1,0,1,3,4,9654.0
5457,41,1,4,5,1,2,1605.0
5458,49,0,4,1,2,1,10195.0
5459,49,1,3,4,2,3,34516.0
5460,43,1,4,5,2,3,10573.0
5461,47,0,2,4,2,1,1789.0
5462,26,0,0,1,2,6,7595.0
5463,51,1,3,4,2,2,3272.0
5464,33,0,0,5,2,1,2382.0
5465,52,1,2,6,3,4,1981.0
5466,51,1,2,6,2,5,22294.0
5467,49,0,4,3,3,1,2574.0
5468,30,0,0,3,2,1,2112.0
5469,65,0,0,1,2,1,5441.0
5470,43,0,3,1,3,2,4391.0
5471,42,0,5,4,2,1,3044.0
5472,57,1,1,3,3,2,2721.0
5473,62,0,0,1,2,2,4467.0
5474,48,1,4,4,2,4,5033.0
5475,61,0,1,3,1,1,8604.0
5476,43,0,2,3,2,1,2325.0
5477,60,0,0,7,2,1,2758.0
5478,45,1,1,5,3,4,9705.0
5479,41,0,0,3,3,1,2685.0
5480,60,0,2,4,2,1,2694.0
5481,40,0,4,3,2,2,1554.0
5482,63,0,0,1,2,1,1438.3
5483,42,0,4,1,2,2,1786.0
5484,48,1,3,6,4,3,2648.0
5485,44,1,3,5,2,2,2477.0
5486,51,0,1,7,3,6,7336.0
5487,42,1,3,3,2,4,34516.0
5488,46,0,4,2,3,1,2479.0
5489,42,0,4,5,2,6,9396.0
5490,44,0,2,5,1,1,2561.0
5491,43,0,2,4,3,1,4020.0
5492,43,1,3,1,3,3,25856.0
5493,50,0,2,5,2,1,7398.0
5494,51,1,3,3,2,4,34516.0
5495,52,0,1,2,2,6,4058.0
5496,51,0,2,4,3,1,3042.0
5497,60,0,1,3,2,1,2688.0
5498,38,0,2,1,3,6,3388.0
5499,43,0,4,3,2,2,4902.0
5500,45,0,4,1,3,6,3241.0
5501,48,0,2,7,3,2,5069.0
5502,43,1,3,1,4,4,13625.0
5503,46,1,1,6,2,3,8766.0
5504,50,1,1,4,2,2,2800.0
5505,34,0,4,2,2,6,9005.0
5506,56,1,2,3,3,3,2713.0
5507,53,0,5,7,2,1,1438.3
5508,47,0,4,3,2,2,1746.0
5509,49,1,3,2,2,4,2930.0
5510,47,0,4,5,3,1,2178.0
5511,35,0,1,3,3,6,1438.3
5512,42,0,4,6,3,1,2021.0
5513,52,0,1,5,2,1,1842.0
5514,49,1,3,5,2,5,18284.0
5515,41,1,2,2,3,4,34516.0
5516,42,0,2,1,2,1,1696.0
5517,52,1,2,5,1,3,7215.0
5518,52,0,0,5,3,1,1793.0
5519,52,0,2,3,3,2,5731.0
5520,44,0,2,5,3,1,2417.0
5521,48,0,3,4,2,2,1438.3
5522,51,1,2,2,2,3,21800.0
5523,53,0,3,3,3,1,1547.0
5524,46,0,4,5,3,1,1485.0
5525,44,1,2,5,3,2,2505.0
5526,49,0,4,5,1,2,2631.0
5527,48,0,4,5,1,1,2700.0
5528,48,1,4,4,2,3,3307.0
5529,38,0,3,5,4,6,29638.0
5530,34,0,1,6,2,1,2066.0
5531,46,0,4,1,2,1,1859.0
5532,45,1,2,5,2,3,13362.0
5533,33,0,2,5,2,1,2431.0
5534,43,0,4,3,4,2,6034.0
5535,61,0,0,1,3,1,2194.0
5536,47,0,3,3,2,2,1963.0
5537,41,0,4,4,1,6,1438.3
5538,45,0,3,2,3,1,2922.0
5539,50,1,4,4,2,2,6943.0
5540,57,1,2,5,2,5,34516.0
5541,45,0,3,4,2,6,4345.0
5542,50,0,3,5,4,1,4248.0
5543,51,0,1,7,3,1,1438.3
5544,53,0,3,2,4,1,2383.0
5545,55,0,1,5,3,1,1677.0
5546,40,0,1,3,3,6,2392.0
5547,52,0,3,4,3,1,3474.0
5548,48,1,4,1,3,3,8737.0
5549,44,0,1,1,2,6,3517.0
5550,60,0,1,5,2,6,13397.0
5551,65,0,0,1,2,1,6352.0
5552,46,0,5,3,2,1,1787.0
5553,62,1,0,3,2,3,18734.0
5554,47,0,2,4,3,1,1438.3
5555,50,1,2,6,4,2,3525.0
5556,43,1,4,7,1,3,2067.0
5557,45,0,4,1,3,1,2051.0
5558,46,1,3,4,2,5,27378.0
5559,38,0,2,7,3,1,1614.0
5560,49,1,3,4,2,1,7862.0
5561,47,1,3,4,3,3,4284.0
5562,47,0,3,1,3,1,1438.3
5563,55,0,2,2,4,1,1438.3
5564,62,1,1,5,2,3,21805.0
5565,55,1,2,2,2,3,4712.0
5566,33,1,2,1,3,3,1698.0
5567,41,0,5,2,2,2,2264.0
5568,54,0,1,1,3,1,2720.0
5569,55,1,3,6,1,5,15631.0
5570,43,0,3,1,2,2,2594.0
5571,52,1,3,5,3,4,15011.0
5572,47,0,4,1,2,1,1548.0
5573,52,0,3,1,2,1,2700.0
5574,45,0,4,3,3,2,2919.0
5575,50,0,4,1,2,6,10721.0
5576,44,1,3,5,2,2,6125.0
5577,42,0,2,1,3,1,3200.0
5578,53,0,3,6,4,6,12286.0
5579,51,1,2,4,3,4,21543.0
5580,52,1,3,4,3,5,6355.0
5581,52,0,2,3,3,1,5616.0
5582,50,0,1,1,3,2,2661.0
5583,38,1,1,4,3,3,2836.0
5584,50,0,2,3,3,2,1438.3
5585,51,0,2,7,2,6,2109.0
5586,48,1,2,5,2,3,14951.0
5587,47,1,3,1,3,3,1591.0
5588,51,0,2,7,4,6,8930.0
5589,36,0,1,2,2,6,4685.0
5590,45,0,5,6,3,6,2555.0
5591,53,0,1,5,2,1,2172.0
5592,54,0,1,2,3,6,2912.0
5593,53,0,3,5,3,1,3390.0
5594,47,0,4,7,2,1,2193.0
5595,51,0,2,5,3,6,17412.0
5596,40,0,4,4,2,1,2801.0
5597,43,1,3,6,2,3,11186.0
5598,50,0,1,5,2,1,2434.0
5599,53,0,3,7,2,6,1790.0
5600,59,0,1,3,2,1,2716.0
5601,49,0,0,1,2,6,2874.0
5602,47,0,1,5,3,2,1438.3
5603,56,1,2,5,2,3,18776.0
5604,48,0,1,1,3,6,1438.3
5605,55,1,0,3,4,4,19793.0
5606,34,0,4,5,2,2,2472.0
5607,58,0,2,3,3,6,12362.0
5608,39,0,2,4,3,2,1438.3
5609,47,0,4,5,3,1,3189.0
5610,47,0,2,2,2,1,2092.0
5611,37,0,2,3,3,2,2946.0
5612,41,0,4,2,1,2,2430.0
5613,50,0,1,5,3,1,4143.0
5614,46,0,1,4,1,6,2197.0
5615,53,0,2,2,2,6,9314.0
5616,53,0,4,7,3,1,3719.0
5617,59,0,0,1,3,6,6996.0
5618,63,1,0,7,2,6,7306.0
5619,41,0,1,7,4,1,2029.0
5620,51,0,1,5,3,1,13199.0
5621,38,0,2,5,3,1,3304.0
5622,40,0,3,7,3,1,3125.0
5623,51,0,2,7,2,1,1438.3
5624,41,1,5,5,2,4,2491.0
5625,58,0,0,3,2,1,1977.0
5626,33,0,2,5,2,1,1806.0
5627,38,0,3,5,2,1,1938.0
5628,42,0,4,6,3,1,3188.0
5629,44,0,2,3,2,1,2288.0
5630,44,0,1,5,1,1,1780.0
5631,47,0,2,4,3,6,2373.0
5632,41,1,4,2,3,4,23250.0
5633,47,1,3,2,2,5,34516.0
5634,48,1,5,5,3,4,12882.0
5635,54,1,3,1,3,3,6348.0
5636,59,0,1,5,1,1,2621.0
5637,33,0,2,2,1,2,1843.0
5638,44,0,4,4,2,1,3228.0
5639,43,0,4,5,2,2,2303.0
5640,42,1,2,1,2,4,29195.0
5641,41,0,2,5,3,2,2990.0
5642,55,0,3,3,2,2,2873.0
5643,50,1,0,6,3,4,28253.0
5644,53,0,3,5,3,6,1882.0
5645,33,1,2,3,3,4,1630.0
5646,51,1,2,1,2,4,4546.0
5647,58,0,2,3,2,6,2395.0
5648,45,1,3,3,1,4,3845.0
5649,56,0,3,5,2,1,2836.0
5650,44,0,2,3,2,1,1506.0
5651,48,0,5,5,2,1,1605.0
5652,53,1,1,3,2,4,11778.0
5653,55,0,1,3,3,1,2747.0
5654,49,1,3,4,3,3,2501.0
5655,64,1,1,5,2,1,2563.0
5656,47,1,3,2,2,3,1659.0
5657,56,0,2,2,3,6,3068.0
5658,60,0,0,4,4,1,3426.0
5659,59,0,1,5,2,1,3214.0
5660,50,1,2,5,3,4,12906.0
5661,59,0,1,5,2,6,8708.0
5662,52,1,2,1,3,4,7904.0
5663,48,0,2,7,4,6,4549.0
5664,46,0,3,4,3,1,1438.3
5665,49,0,3,3,3,1,4476.0
5666,44,0,3,4,4,6,2002.0
5667,40,1,4,3,3,4,11502.0
5668,44,1,4,7,3,5,7924.0
5669,39,1,1,5,2,5,16199.0
5670,43,1,2,2,4,4,1452.0
5671,37,0,3,3,2,6,2179.0
5672,35,1,3,7,3,4,13590.0
5673,31,0,1,1,2,1,1695.0
5674,53,0,4,5,3,1,4430.0
5675,49,0,3,5,3,1,2919.0
5676,49,0,2,5,3,1,2796.0
5677,41,0,2,5,3,1,2580.0
5678,43,1,1,3,2,3,2834.0
5679,44,0,3,1,4,1,2617.0
5680,48,0,4,5,2,1,1522.0
5681,41,1,4,5,1,2,16509.0
5682,40,1,4,3,1,2,7316.0
5683,44,0,2,2,2,6,7627.0
5684,44,1,3,1,3,2,9465.0
5685,48,1,3,4,3,1,8795.0
5686,40,1,2,1,2,3,12283.0
5687,34,0,2,4,2,1,2715.0
5688,44,0,3,1,3,6,19897.0
5689,44,0,2,2,2,1,2097.0
5690,41,0,2,5,2,1,3028.0
5691,34,0,2,4,2,1,1695.0
5692,41,0,3,5,3,1,1438.3
5693,37,0,1,5,2,1,1438.3
5694,55,1,2,1,4,5,24250.0
5695,49,0,2,5,2,6,5076.0
5696,40,0,2,5,2,6,4438.0
5697,36,0,3,4,2,1,1964.0
5698,53,0,0,3,2,1,1904.0
5699,46,0,1,5,3,2,2933.0
5700,55,0,0,5,2,6,18202.0
5701,47,1,5,5,3,4,34516.0
5702,52,0,3,5,3,1,2421.0
5703,44,0,2,7,4,1,2406.0
5704,51,0,2,3,2,2,2621.0
5705,34,0,0,1,3,1,2291.0
5706,46,0,4,3,1,2,3645.0
5707,37,0,2,5,2,2,3375.0
5708,47,1,3,1,2,5,8856.0
5709,36,0,5,1,2,1,2980.0
5710,47,1,3,2,2,3,17656.0
5711,57,0,2,2,2,1,2475.0
5712,46,0,4,3,2,1,3942.0
5713,57,0,1,5,2,1,1771.0
5714,45,0,3,5,4,6,17678.0
5715,50,1,1,5,3,5,20958.0
5716,53,0,4,5,2,1,4117.0
5717,43,0,2,5,2,2,18524.0
5718,36,1,4,6,3,1,2222.0
5719,56,0,2,4,3,1,3119.0
5720,46,1,3,4,3,2,1611.0
5721,53,0,1,5,4,1,4090.0
5722,55,1,0,1,2,3,1467.0
5723,52,0,1,5,3,2,2442.0
5724,53,0,1,3,3,2,1816.0
5725,40,0,3,3,2,1,1438.3
5726,42,1,4,5,2,3,14958.0
5727,43,0,2,5,3,6,21961.0
5728,40,0,3,2,2,1,1625.0
5729,49,0,0,6,3,1,3007.0
5730,47,1,3,1,3,5,11629.0
5731,42,0,2,5,1,1,1507.0
5732,45,0,3,3,2,6,3111.0
5733,60,1,1,5,2,2,1848.0
5734,44,0,1,5,2,2,4142.0
5735,46,1,4,3,2,4,1438.3
5736,45,0,4,2,2,1,2202.0
5737,42,1,4,5,3,3,3591.0
5738,49,1,3,4,3,5,4781.0
5739,58,0,0,1,3,1,3832.0
5740,53,1,3,3,3,5,9025.0
5741,44,1,2,2,2,2,11627.0
5742,61,0,1,4,3,6,5686.0
5743,49,0,1,1,3,1,2636.0
5744,37,0,4,3,2,1,1438.3
5745,43,0,5,3,2,1,4976.0
5746,38,0,3,3,2,6,13951.0
5747,44,1,4,3,2,3,14370.0
5748,60,1,1,3,2,2,21681.0
5749,59,0,0,6,2,2,2634.0
5750,37,0,2,3,2,2,2204.0
5751,48,0,1,1,1,2,2447.0
5752,60,0,0,1,2,6,3068.0
5753,48,0,3,5,2,1,1502.0
5754,39,0,3,2,2,6,4181.0
5755,52,0,3,3,3,1,3136.0
5756,42,0,4,3,3,1,4478.0
5757,60,0,1,2,2,6,7359.0
5758,52,1,4,5,2,2,13090.0
5759,44,0,1,3,3,2,6849.0
5760,36,0,4,2,3,1,4228.0
5761,49,0,3,5,3,2,5678.0
5762,42,0,2,3,3,1,3964.0
5763,48,1,3,5,3,4,7970.0
5764,36,0,0,4,1,6,4692.0
5765,45,0,3,2,4,1,1942.0
5766,40,1,4,5,4,2,5821.0
5767,48,0,4,6,1,1,2357.0
5768,54,0,0,1,3,6,8294.0
5769,32,0,3,6,3,2,3174.0
5770,34,0,3,2,2,1,1438.3
5771,46,0,2,4,4,1,1852.0
5772,47,1,3,2,2,2,1809.0
5773,48,0,1,5,4,2,3503.0
5774,52,1,5,7,2,2,17835.0
5775,45,1,2,2,3,5,3383.0
5776,46,0,4,1,2,1,7128.0
5777,36,0,1,5,3,1,1438.3
5778,42,0,3,3,3,1,3815.0
5779,39,0,3,5,3,1,1902.0
5780,43,0,1,2,4,1,2077.0
5781,48,0,2,7,3,1,2514.0
5782,56,1,4,3,2,4,34516.0
5783,45,0,5,5,2,1,2144.0
5784,65,0,0,3,2,1,5951.0
5785,54,0,3,3,4,6,4806.0
5786,42,0,3,5,2,6,16612.0
5787,53,0,1,5,3,2,2799.0
5788,63,1,0,1,2,2,18064.0
5789,49,0,4,5,3,1,2560.0
5790,42,0,3,2,3,1,5821.0
5791,43,0,5,2,2,1,2057.0
5792,49,0,5,3,4,1,1972.0
5793,44,1,3,3,3,3,2675.0
5794,48,1,3,5,3,2,6223.0
5795,44,0,4,3,2,6,7632.0
5796,55,0,1,1,1,1,3258.0
5797,46,1,3,3,2,3,34516.0
5798,49,0,1,3,4,2,3054.0
5799,35,0,2,7,2,1,1438.3
5800,50,1,3,2,2,5,7970.0
5801,55,0,1,1,2,1,1836.0
5802,47,1,3,5,1,5,9397.0
5803,60,0,0,2,3,1,1601.0
5804,45,1,4,3,3,4,34516.0
5805,51,0,1,3,3,1,1822.0
5806,41,1,4,3,3,1,1614.0
5807,54,0,4,1,3,1,1491.0
5808,28,0,1,5,4,1,2543.0
5809,50,0,2,4,4,1,3462.0
5810,44,0,3,5,3,1,1699.0
5811,46,0,3,5,3,6,13095.0
5812,47,1,5,1,2,3,8823.0
5813,48,1,1,2,3,3,4429.0
5814,58,0,4,3,3,6,5396.0
5815,65,0,0,3,2,2,2418.0
5816,56,0,1,5,2,1,2086.0
5817,48,0,3,5,2,2,1899.0
5818,43,1,5,5,2,2,7564.0
5819,41,1,2,5,3,3,13116.0
5820,35,0,4,7,3,1,1438.3
5821,48,0,3,3,3,1,3716.0
5822,50,0,1,1,3,1,3069.0
5823,51,0,1,3,2,1,2006.0
5824,45,0,4,3,3,2,2948.0
5825,47,0,3,1,2,1,1438.3
5826,35,0,1,2,3,1,1438.3
5827,58,0,3,5,3,2,4669.0
5828,48,0,2,5,3,1,13994.0
5829,57,1,2,5,2,5,8760.0
5830,53,0,1,3,3,1,1688.0
5831,46,0,2,4,3,6,9881.0
5832,39,1,4,5,2,3,4534.0
5833,57,0,4,2,2,1,3545.0
5834,57,0,2,4,2,1,1857.0
5835,56,0,4,2,2,6,3334.0
5836,55,0,3,1,2,2,2496.0
5837,41,0,3,4,3,1,1438.3
5838,45,0,4,7,3,1,1438.3
5839,52,1,3,5,2,3,9357.0
5840,40,0,2,5,3,1,2423.0
5841,45,0,1,5,2,2,1936.0
5842,43,1,1,5,4,3,1783.0
5843,59,0,0,1,3,1,1438.3
5844,56,0,2,5,2,1,1438.3
5845,44,0,2,6,3,1,10580.0
5846,54,0,2,1,2,1,4597.0
5847,49,0,4,3,3,1,1656.0
5848,39,0,0,3,2,1,3279.0
5849,49,0,3,4,3,2,2578.0
5850,44,0,4,5,3,2,4068.0
5851,42,0,4,5,3,1,2128.0
5852,45,0,2,7,3,1,2704.0
5853,38,0,3,6,1,1,1878.0
5854,46,0,3,4,3,6,10600.0
5855,58,0,0,2,4,1,9909.0
5856,57,0,1,5,3,1,1665.0
5857,50,1,1,5,4,5,1656.0
5858,53,1,1,3,1,4,14111.0
5859,52,0,1,5,3,1,2012.0
5860,43,0,2,6,3,1,2837.0
5861,40,0,3,5,2,1,1709.0
5862,49,0,1,1,3,1,5714.0
5863,41,1,3,1,3,3,5071.0
5864,51,1,3,2,3,4,24028.0
5865,31,0,2,6,1,6,13882.0
5866,49,0,3,5,1,2,3585.0
5867,40,1,3,2,2,4,9124.0
5868,45,0,4,5,3,6,2705.0
5869,56,0,1,5,2,1,1936.0
5870,49,1,3,3,3,4,8051.0
5871,36,0,1,5,3,2,3635.0
5872,46,0,1,3,3,1,2532.0
5873,54,0,4,1,3,1,2028.0
5874,42,0,4,7,3,1,4304.0
5875,46,0,3,5,1,6,6644.0
5876,45,0,5,2,3,1,1830.0
5877,37,1,2,2,3,5,7607.0
5878,55,0,3,5,2,1,2060.0
5879,49,0,2,3,2,1,1438.3
5880,41,1,4,3,2,3,3126.0
5881,47,0,4,6,2,2,6885.0
5882,42,1,4,3,1,3,1871.0
5883,31,0,0,5,2,1,2787.0
5884,50,1,2,6,3,4,1867.0
5885,41,0,3,1,3,1,1438.3
5886,47,0,4,5,2,1,2473.0
5887,40,1,4,6,2,2,4640.0
5888,47,0,4,3,3,1,2712.0
5889,46,0,3,5,1,6,8869.0
5890,51,0,4,5,3,6,3853.0
5891,53,0,3,4,3,1,1438.3
5892,50,1,3,6,4,3,14409.0
5893,59,0,1,3,2,2,1665.0
5894,43,0,3,5,3,1,2639.0
5895,59,0,2,3,3,1,2338.0
5896,51,0,1,5,3,1,2774.0
5897,57,0,1,4,2,6,4283.0
5898,47,0,4,2,2,6,6263.0
5899,35,0,2,5,2,1,2317.0
5900,55,0,2,4,4,1,2239.0
5901,41,0,1,4,3,1,2225.0
5902,51,0,3,5,2,1,1519.0
5903,48,0,5,2,3,6,5495.0
5904,51,0,3,5,3,1,2141.0
5905,43,0,2,3,3,1,2616.0
5906,39,0,3,5,4,1,5494.0
5907,52,0,3,3,3,1,2003.0
5908,47,0,4,2,2,1,2092.0
5909,44,1,0,3,2,3,6606.0
5910,42,0,4,4,3,6,7102.0
5911,51,0,2,1,3,1,13812.0
5912,56,1,1,5,2,3,7075.0
5913,44,1,1,4,2,2,4274.0
5914,47,0,3,3,2,1,2317.0
5915,51,0,2,2,2,1,1438.3
5916,47,1,4,3,3,4,2888.0
5917,44,0,4,4,2,6,12310.0
5918,48,1,4,1,3,3,1622.0
5919,45,0,4,5,3,1,1438.3
5920,40,1,3,1,2,4,12559.0
5921,56,0,1,2,1,2,2929.0
5922,48,0,3,1,4,1,1438.3
5923,50,0,1,1,2,1,2319.0
5924,37,0,2,2,3,6,7927.0
5925,55,0,2,5,4,1,1720.0
5926,38,1,3,1,2,4,3642.0
5927,49,0,3,3,3,2,3881.0
5928,47,1,3,7,1,5,6143.0
5929,42,0,1,1,3,1,1438.3
5930,52,0,4,4,1,1,2035.0
5931,47,0,2,3,3,1,3899.0
5932,52,0,1,1,2,2,1981.0
5933,50,0,1,5,2,1,2422.0
5934,52,1,2,5,3,4,11964.0
5935,50,0,4,4,3,6,3862.0
5936,46,1,2,4,3,4,33142.0
5937,40,1,2,3,2,5,34516.0
5938,42,0,4,3,3,1,3454.0
5939,29,0,2,5,3,1,2732.0
5940,50,1,4,3,4,4,1687.0
5941,43,0,3,5,3,1,3523.0
5942,40,1,4,2,2,5,5773.0
5943,45,0,3,5,3,6,4462.0
5944,35,0,3,7,3,1,3976.0
5945,55,0,3,4,2,1,2679.0
5946,49,0,4,1,3,2,1564.0
5947,53,0,2,3,2,2,1536.0
5948,46,1,5,3,3,2,2375.0
5949,50,0,3,3,3,1,2719.0
